call_id,source_system,call_timestamp,wait_time_sec,resolution_status,agent_id,caller_intent
CALL-001336,Legacy_Oracle,10/13/2025 22:22:00,338.5,Resolved,AGT-106,Mental Health
CALL-001337,Cloud_Modern_Connect,2025-05-17T05:24:00,39.82,Resolved,AGT-361,Benefits
CALL-001338,Legacy_Oracle,09/25/2025 13:29:00,535.48,Resolved,AGT-176,General Inquiry
CALL-001339,Cloud_Modern_Connect,2025-03-13T13:01:00,170.01,Resolved,AGT-868,Mental Health
CALL-001340,Cloud_Modern_Connect,2025-09-05T20:50:00,101.69,Resolved,AGT-331,Mental Health
CALL-001341,Legacy_Oracle,03/10/2025 12:22:00,236.14,Resolved,AGT-927,Pharmacy
CALL-001342,Cloud_Modern_Connect,2025-10-01T07:05:00,57.93,Resolved,AGT-846,Mental Health
CALL-001343,Cloud_Modern_Connect,2025-10-30T00:15:00,136.99,Resolved,AGT-772,Benefits
CALL-001344,Cloud_Modern_Connect,2025-10-14T23:50:00,69.37,Resolved,AGT-577,Mental Health
CALL-001345,Legacy_Oracle,03/28/2025 02:20:00,283.38,Resolved,AGT-921,Pharmacy
CALL-001346,Legacy_Oracle,03/31/2025 17:08:00,172.29,Resolved,AGT-464,Benefits
CALL-001347,Cloud_Modern_Connect,2025-11-05T02:57:00,89.35,Resolved,AGT-121,General Inquiry
CALL-001348,Cloud_Modern_Connect,2025-08-04T03:19:00,91.71,Resolved,AGT-287,General Inquiry
CALL-001349,Legacy_Oracle,12/29/2025 12:58:00,100.39,Escalated,AGT-435,Mental Health
CALL-001350,Cloud_Modern_Connect,2025-07-15T21:08:00,58.97,Escalated,AGT-171,Pharmacy
CALL-001351,Legacy_Oracle,12/05/2025 02:44:00,166.73,Escalated,AGT-278,General Inquiry
CALL-001352,Legacy_Avaya,05/20/2025 23:47:00,470.82,Resolved,AGT-519,Benefits
CALL-001353,Legacy_Avaya,02/12/2025 11:20:00,544.66,Resolved,AGT-269,Benefits
CALL-001354,Cloud_Modern_Connect,2025-08-16T22:06:00,111.65,Dropped,AGT-810,Benefits
CALL-001355,Cloud_Modern_Connect,2025-09-23T21:09:00,50.61,Resolved,AGT-402,Mental Health
CALL-001356,Cloud_Modern_Connect,2025-03-17T18:04:00,69.94,Resolved,AGT-813,Mental Health
CALL-001357,Cloud_Modern_Connect,2025-09-19T15:09:00,172.62,Resolved,AGT-677,Pharmacy
CALL-001358,Legacy_Oracle,06/10/2025 21:44:00,419.23,Resolved,AGT-618,Pharmacy
CALL-001359,Legacy_Avaya,06/10/2025 06:36:00,112.2,Resolved,AGT-480,General Inquiry
CALL-001360,Cloud_Modern_Connect,2025-07-15T17:13:00,236.98,Dropped,AGT-538,Benefits
CALL-001361,Legacy_Oracle,05/17/2025 08:29:00,234.68,Escalated,AGT-524,Pharmacy
CALL-001362,Legacy_Avaya,07/18/2025 23:39:00,290.61,,AGT-447,Pharmacy
CALL-001363,Cloud_Modern_Connect,2025-12-22T13:04:00,183.1,Resolved,AGT-316,General Inquiry
CALL-001364,Legacy_Avaya,08/15/2025 00:59:00,412.19,Resolved,AGT-334,Mental Health
CALL-001365,Cloud_Modern_Connect,2025-12-01T14:09:00,28.82,Resolved,AGT-961,General Inquiry
CALL-001366,Cloud_Modern_Connect,2025-01-26T19:40:00,15.95,Resolved,AGT-531,General Inquiry
CALL-001367,Legacy_Oracle,12/30/2025 00:21:00,538.28,Resolved,AGT-100,Mental Health
CALL-001368,Cloud_Modern_Connect,2025-02-07T23:12:00,4.82,Escalated,AGT-654,Pharmacy
CALL-001369,Cloud_Modern_Connect,2025-04-27T12:47:00,49.87,Dropped,AGT-757,Mental Health
CALL-001370,Cloud_Modern_Connect,2025-01-22T12:57:00,196.91,Resolved,AGT-805,Pharmacy
CALL-001371,Legacy_Avaya,07/31/2025 08:39:00,168.19,Resolved,AGT-989,Mental Health
CALL-001372,Legacy_Oracle,07/02/2025 08:11:00,301.14,Resolved,AGT-463,Pharmacy
CALL-001373,Legacy_Avaya,07/19/2025 16:35:00,278.92,Resolved,AGT-363,General Inquiry
CALL-001374,Legacy_Oracle,03/02/2025 08:48:00,367.76,Resolved,AGT-469,General Inquiry
CALL-001375,Legacy_Avaya,01/17/2025 08:35:00,294.32,Resolved,AGT-125,Mental Health
CALL-001376,Legacy_Oracle,12/31/2025 20:43:00,382.1,Resolved,AGT-499,Mental Health
CALL-001377,Legacy_Avaya,12/06/2025 23:32:00,300.08,Resolved,AGT-858,Mental Health
CALL-001378,Legacy_Avaya,10/31/2025 07:30:00,524.38,Escalated,AGT-632,General Inquiry
CALL-001379,Legacy_Avaya,09/30/2025 01:36:00,210.57,Resolved,AGT-432,Mental Health
CALL-001380,Legacy_Oracle,07/18/2025 23:43:00,498.03,Resolved,AGT-402,General Inquiry
CALL-001381,Cloud_Modern_Connect,2025-07-26T23:01:00,161.33,Resolved,AGT-746,Benefits
CALL-001382,Cloud_Modern_Connect,2025-03-06T05:48:00,308.82,Resolved,AGT-986,Mental Health
CALL-001383,Legacy_Avaya,08/12/2025 17:36:00,152.9,Resolved,AGT-779,Benefits
CALL-001384,Legacy_Oracle,05/10/2025 03:24:00,588.71,Resolved,AGT-772,Mental Health
CALL-001385,Legacy_Oracle,06/30/2025 18:20:00,392.63,Resolved,AGT-563,General Inquiry
CALL-001386,Legacy_Avaya,12/16/2025 15:17:00,550.63,Resolved,AGT-596,General Inquiry
CALL-001387,Legacy_Oracle,11/27/2025 07:09:00,494.88,Resolved,AGT-869,General Inquiry
CALL-001388,Legacy_Oracle,01/12/2025 08:55:00,492.36,Escalated,AGT-307,Pharmacy
CALL-001389,Cloud_Modern_Connect,2025-02-21T17:29:00,38.14,Resolved,AGT-635,General Inquiry
CALL-001390,Cloud_Modern_Connect,2025-10-19T09:47:00,94.1,,AGT-214,Benefits
CALL-001391,Legacy_Oracle,09/19/2025 12:10:00,117.95,Dropped,AGT-660,Benefits
CALL-001392,Legacy_Avaya,07/02/2025 06:00:00,465.85,Escalated,AGT-226,Benefits
CALL-001393,Legacy_Oracle,06/30/2025 16:26:00,323.61,Resolved,AGT-419,Pharmacy
CALL-001394,Legacy_Avaya,11/06/2025 22:20:00,326.63,Escalated,AGT-896,Mental Health
CALL-001395,Cloud_Modern_Connect,2025-09-14T11:55:00,68.67,Resolved,AGT-293,Pharmacy
CALL-001396,Cloud_Modern_Connect,2025-03-28T08:18:00,184.93,Escalated,AGT-973,Mental Health
CALL-001397,Legacy_Oracle,12/03/2025 12:40:00,302.32,Resolved,AGT-375,Benefits
CALL-001398,Legacy_Oracle,09/17/2025 06:57:00,519.7,Resolved,AGT-752,General Inquiry
CALL-001399,Legacy_Oracle,08/03/2025 00:53:00,300.77,Resolved,AGT-642,Pharmacy
CALL-001400,Legacy_Avaya,05/25/2025 08:52:00,203.1,Resolved,AGT-515,General Inquiry
CALL-001401,Cloud_Modern_Connect,2025-08-17T12:24:00,92.72,Resolved,AGT-968,General Inquiry
CALL-001402,Legacy_Oracle,03/08/2025 10:47:00,510.82,Resolved,AGT-975,Pharmacy
CALL-001403,Legacy_Avaya,10/01/2025 09:49:00,488.6,Resolved,AGT-621,Mental Health
CALL-001404,Cloud_Modern_Connect,2025-02-27T10:01:00,44.06,Resolved,AGT-555,General Inquiry
CALL-001405,Legacy_Oracle,12/08/2025 20:40:00,156.4,Escalated,AGT-930,General Inquiry
CALL-001406,Cloud_Modern_Connect,2025-12-22T06:19:00,91.45,Resolved,AGT-295,Benefits
CALL-001407,Legacy_Avaya,07/31/2025 12:43:00,530.04,Resolved,AGT-615,Pharmacy
CALL-001408,Legacy_Avaya,07/15/2025 13:40:00,582.83,Resolved,AGT-542,Mental Health
CALL-001409,Legacy_Avaya,10/06/2025 06:43:00,385.33,Resolved,AGT-901,Benefits
CALL-001410,Cloud_Modern_Connect,2025-09-12T07:24:00,32.12,Escalated,AGT-877,Mental Health
CALL-001411,Cloud_Modern_Connect,2025-03-21T10:00:00,43.11,Resolved,AGT-364,Pharmacy
CALL-001412,Legacy_Oracle,09/05/2025 03:27:00,365.24,Resolved,AGT-425,Pharmacy
CALL-001413,Legacy_Oracle,05/19/2025 17:16:00,321.66,Resolved,AGT-361,Pharmacy
CALL-001414,Cloud_Modern_Connect,2025-05-25T07:56:00,87.05,Resolved,AGT-919,Mental Health
CALL-001415,Cloud_Modern_Connect,2025-06-09T12:27:00,175.33,Resolved,AGT-935,General Inquiry
CALL-001416,Cloud_Modern_Connect,2025-06-18T14:42:00,27.95,Resolved,AGT-627,Pharmacy
CALL-001417,Cloud_Modern_Connect,2025-04-08T00:48:00,77.24,Resolved,AGT-165,Mental Health
CALL-001418,Legacy_Avaya,08/25/2025 00:15:00,397.48,Escalated,AGT-506,Benefits
CALL-001419,Cloud_Modern_Connect,2025-09-17T13:58:00,29.63,Resolved,AGT-829,Benefits
CALL-001420,Cloud_Modern_Connect,2025-06-03T20:56:00,189.89,Resolved,AGT-545,Benefits
CALL-001421,Cloud_Modern_Connect,2025-06-26T10:44:00,191.87,Resolved,AGT-307,Pharmacy
CALL-001422,Legacy_Avaya,08/29/2025 13:38:00,118.1,Resolved,AGT-477,Pharmacy
CALL-001423,Legacy_Avaya,01/21/2025 18:02:00,260.47,Resolved,AGT-918,Pharmacy
CALL-001424,Cloud_Modern_Connect,2025-12-23T03:51:00,21.91,Resolved,AGT-790,General Inquiry
CALL-001425,Legacy_Avaya,06/18/2025 13:21:00,292.48,Resolved,AGT-883,Mental Health
CALL-001426,Cloud_Modern_Connect,2025-06-08T11:28:00,6.37,Resolved,AGT-502,Pharmacy
CALL-001427,Legacy_Avaya,12/11/2025 13:55:00,425.43,Resolved,AGT-922,Mental Health
CALL-001428,Cloud_Modern_Connect,2025-07-17T10:13:00,74.72,Resolved,AGT-590,Benefits
CALL-001429,Legacy_Oracle,04/21/2025 17:03:00,176.47,Resolved,AGT-984,Pharmacy
CALL-001430,Legacy_Avaya,10/20/2025 13:20:00,361.77,Resolved,AGT-221,General Inquiry
CALL-001431,Legacy_Avaya,10/27/2025 14:19:00,167.59,Resolved,AGT-309,Pharmacy
CALL-001432,Legacy_Oracle,04/12/2025 07:11:00,478.87,Resolved,AGT-515,General Inquiry
CALL-001433,Cloud_Modern_Connect,2025-08-28T18:12:00,268.87,Resolved,AGT-418,Benefits
CALL-001434,Legacy_Avaya,04/21/2025 15:59:00,187.01,Escalated,AGT-776,Benefits
CALL-001435,Cloud_Modern_Connect,2025-07-19T09:20:00,35.46,Resolved,AGT-822,Pharmacy
CALL-001436,Cloud_Modern_Connect,2025-05-06T01:56:00,155.41,Resolved,AGT-646,Mental Health
CALL-001437,Legacy_Avaya,05/23/2025 17:38:00,390.83,,AGT-946,Pharmacy
CALL-001438,Legacy_Avaya,11/24/2025 22:43:00,201.5,Resolved,AGT-220,Benefits
CALL-001439,Cloud_Modern_Connect,2025-08-24T14:12:00,132.93,Escalated,AGT-487,Pharmacy
CALL-001440,Legacy_Oracle,10/13/2025 14:09:00,430.19,Escalated,AGT-417,Pharmacy
CALL-001441,Cloud_Modern_Connect,2025-06-01T09:06:00,137.96,Escalated,AGT-991,General Inquiry
CALL-001442,Cloud_Modern_Connect,2025-11-14T17:19:00,26.99,,AGT-924,General Inquiry
CALL-001443,Cloud_Modern_Connect,2025-11-19T22:54:00,190.88,Resolved,AGT-685,Mental Health
CALL-001444,Cloud_Modern_Connect,2025-06-23T05:45:00,95.75,Resolved,AGT-813,Benefits
CALL-001445,Cloud_Modern_Connect,2025-02-10T07:11:00,126.09,Resolved,AGT-746,General Inquiry
CALL-001446,Cloud_Modern_Connect,2025-07-03T21:57:00,39.7,Escalated,AGT-815,Benefits
CALL-001447,Legacy_Oracle,05/22/2025 21:00:00,548.76,Resolved,AGT-631,Pharmacy
CALL-001448,Cloud_Modern_Connect,2025-04-18T19:03:00,151.71,Resolved,AGT-779,Pharmacy
CALL-001449,Legacy_Oracle,02/19/2025 15:08:00,494.14,Resolved,AGT-739,Pharmacy
CALL-001450,Legacy_Oracle,05/21/2025 01:15:00,393.1,Escalated,AGT-342,Mental Health
CALL-001451,Cloud_Modern_Connect,2025-01-18T07:18:00,57.05,Resolved,AGT-752,Pharmacy
CALL-001452,Cloud_Modern_Connect,2025-09-20T23:50:00,54.87,Resolved,AGT-919,Mental Health
CALL-001453,Legacy_Oracle,03/31/2025 01:59:00,203.04,Resolved,AGT-193,Benefits
CALL-001454,Cloud_Modern_Connect,2025-03-05T15:07:00,85.46,Dropped,AGT-673,Pharmacy
CALL-001455,Cloud_Modern_Connect,2025-10-17T16:45:00,114.94,Resolved,AGT-558,Benefits
CALL-001456,Legacy_Avaya,10/31/2025 02:01:00,510.79,Resolved,AGT-830,General Inquiry
CALL-001457,Legacy_Avaya,06/13/2025 19:32:00,539.91,Resolved,AGT-745,General Inquiry
CALL-001458,Cloud_Modern_Connect,2025-03-07T23:48:00,39.31,Resolved,AGT-940,Pharmacy
CALL-001459,Cloud_Modern_Connect,2025-05-25T04:27:00,68.28,Resolved,AGT-670,Benefits
CALL-001460,Cloud_Modern_Connect,2025-05-04T00:55:00,201.0,Resolved,AGT-233,Benefits
CALL-001461,Cloud_Modern_Connect,2025-07-19T05:25:00,54.5,Resolved,AGT-796,Mental Health
CALL-001462,Cloud_Modern_Connect,2025-07-25T16:17:00,93.7,Resolved,AGT-894,General Inquiry
CALL-001463,Cloud_Modern_Connect,2025-10-23T03:51:00,30.02,Resolved,AGT-788,Pharmacy
CALL-001464,Cloud_Modern_Connect,2025-08-14T14:48:00,34.44,,AGT-976,Pharmacy
CALL-001465,Cloud_Modern_Connect,2025-09-15T22:27:00,13.97,Escalated,AGT-424,Benefits
CALL-001466,Legacy_Avaya,08/30/2025 10:52:00,523.14,Resolved,AGT-768,General Inquiry
CALL-001467,Cloud_Modern_Connect,2025-11-02T10:44:00,201.36,Resolved,AGT-649,Mental Health
CALL-001468,Legacy_Avaya,07/03/2025 16:11:00,275.14,Resolved,AGT-927,Pharmacy
CALL-001469,Legacy_Oracle,02/26/2025 08:27:00,259.09,Resolved,AGT-230,General Inquiry
CALL-001470,Cloud_Modern_Connect,2025-03-21T11:07:00,72.52,,AGT-259,General Inquiry
CALL-001471,Legacy_Oracle,11/18/2025 05:50:00,456.38,Resolved,AGT-508,General Inquiry
CALL-001472,Legacy_Avaya,02/20/2025 03:39:00,223.37,Resolved,AGT-739,Mental Health
CALL-001473,Cloud_Modern_Connect,2025-11-18T05:34:00,51.81,Escalated,AGT-656,Benefits
CALL-001474,Cloud_Modern_Connect,2025-06-08T00:41:00,149.23,Dropped,AGT-753,Benefits
CALL-001475,Cloud_Modern_Connect,2025-03-03T17:59:00,43.58,Escalated,AGT-240,Benefits
CALL-001476,Cloud_Modern_Connect,2025-02-03T04:40:00,138.87,Escalated,AGT-784,Mental Health
CALL-001477,Cloud_Modern_Connect,2025-08-12T15:18:00,72.46,,AGT-408,Mental Health
CALL-001478,Legacy_Avaya,03/28/2025 03:58:00,247.47,Resolved,AGT-399,Pharmacy
CALL-001479,Legacy_Oracle,10/29/2025 06:55:00,536.63,Escalated,AGT-829,Pharmacy
CALL-001480,Cloud_Modern_Connect,2025-10-02T11:32:00,75.79,Resolved,AGT-123,Mental Health
CALL-001481,Legacy_Avaya,02/19/2025 16:04:00,145.74,Resolved,AGT-561,Pharmacy
CALL-001482,Legacy_Oracle,01/02/2025 16:19:00,499.62,Dropped,AGT-856,Benefits
CALL-001483,Cloud_Modern_Connect,2025-08-25T13:21:00,31.05,Resolved,AGT-946,Mental Health
CALL-001484,Legacy_Avaya,07/04/2025 03:21:00,432.56,Resolved,AGT-873,Benefits
CALL-001485,Legacy_Oracle,06/13/2025 05:47:00,557.97,Resolved,AGT-440,Mental Health
CALL-001486,Cloud_Modern_Connect,2025-02-15T09:10:00,117.23,Resolved,AGT-659,Benefits
CALL-001487,Cloud_Modern_Connect,2025-08-25T20:50:00,223.54,Resolved,AGT-568,Benefits
CALL-001488,Legacy_Avaya,07/09/2025 04:09:00,343.79,Resolved,AGT-615,Benefits
CALL-001489,Cloud_Modern_Connect,2025-11-30T04:26:00,89.05,Resolved,AGT-530,General Inquiry
CALL-001490,Legacy_Oracle,11/30/2025 17:39:00,577.94,Escalated,AGT-964,General Inquiry
CALL-001491,Cloud_Modern_Connect,2025-07-04T17:33:00,123.12,Escalated,AGT-754,Pharmacy
CALL-001492,Cloud_Modern_Connect,2025-04-28T11:40:00,205.79,Dropped,AGT-462,Pharmacy
CALL-001493,Legacy_Oracle,07/09/2025 08:14:00,302.81,Resolved,AGT-626,Pharmacy
CALL-001494,Cloud_Modern_Connect,2025-06-26T08:58:00,177.66,,AGT-668,General Inquiry
CALL-001495,Cloud_Modern_Connect,2025-02-20T12:26:00,32.48,Dropped,AGT-296,Benefits
CALL-001496,Legacy_Avaya,01/17/2025 03:39:00,296.59,Resolved,AGT-354,Pharmacy
CALL-001497,Legacy_Avaya,05/26/2025 05:37:00,134.93,Resolved,AGT-949,General Inquiry
CALL-001498,Legacy_Avaya,02/28/2025 10:59:00,207.9,Resolved,AGT-230,Benefits
CALL-001499,Legacy_Oracle,10/02/2025 02:38:00,331.77,Resolved,AGT-506,Pharmacy
CALL-001500,Cloud_Modern_Connect,2025-08-20T19:58:00,188.14,Resolved,AGT-770,Benefits
CALL-001501,Cloud_Modern_Connect,2025-12-15T06:18:00,138.72,Resolved,AGT-500,Pharmacy
CALL-001502,Legacy_Avaya,02/26/2025 15:48:00,457.08,Dropped,AGT-365,General Inquiry
CALL-001503,Legacy_Avaya,07/02/2025 06:23:00,415.32,Resolved,AGT-795,Benefits
CALL-001504,Legacy_Oracle,02/12/2025 09:12:00,309.07,Dropped,AGT-740,Pharmacy
CALL-001505,Legacy_Oracle,08/14/2025 20:59:00,479.51,Resolved,AGT-785,Benefits
CALL-001506,Legacy_Oracle,04/27/2025 15:55:00,190.0,Resolved,AGT-982,Pharmacy
CALL-001507,Legacy_Oracle,01/07/2025 11:04:00,531.17,Resolved,AGT-374,Pharmacy
CALL-001508,Cloud_Modern_Connect,2025-06-22T23:49:00,108.2,Escalated,AGT-227,Mental Health
CALL-001509,Cloud_Modern_Connect,2025-07-19T13:34:00,193.79,Resolved,AGT-379,Benefits
CALL-001510,Legacy_Avaya,03/12/2025 00:08:00,368.1,Resolved,AGT-392,General Inquiry
CALL-001511,Legacy_Oracle,10/19/2025 22:51:00,303.87,Resolved,AGT-143,Mental Health
CALL-001512,Cloud_Modern_Connect,2025-04-22T16:11:00,14.89,Resolved,AGT-986,Pharmacy
CALL-001513,Legacy_Oracle,06/01/2025 13:00:00,342.57,,AGT-374,Mental Health
CALL-001514,Cloud_Modern_Connect,2025-09-06T20:29:00,223.09,Escalated,AGT-882,Mental Health
CALL-001515,Legacy_Avaya,09/29/2025 06:59:00,372.95,Resolved,AGT-154,General Inquiry
CALL-001516,Legacy_Avaya,04/12/2025 10:35:00,299.42,Dropped,AGT-368,Benefits
CALL-001517,Cloud_Modern_Connect,2025-09-04T16:47:00,19.48,Resolved,AGT-986,Benefits
CALL-001518,Cloud_Modern_Connect,2025-08-18T05:20:00,206.67,Resolved,AGT-229,Mental Health
CALL-001519,Legacy_Avaya,07/12/2025 22:45:00,402.88,,AGT-847,General Inquiry
CALL-001520,Legacy_Avaya,03/10/2025 22:40:00,563.95,Escalated,AGT-201,Benefits
CALL-001521,Cloud_Modern_Connect,2025-03-21T01:08:00,37.36,Resolved,AGT-581,Pharmacy
CALL-001522,Cloud_Modern_Connect,2025-05-17T08:02:00,160.43,Escalated,AGT-644,General Inquiry
CALL-001523,Cloud_Modern_Connect,2025-05-26T21:24:00,218.92,Dropped,AGT-783,General Inquiry
CALL-001524,Cloud_Modern_Connect,2025-12-16T14:47:00,205.64,Resolved,AGT-112,Mental Health
CALL-001525,Cloud_Modern_Connect,2025-12-15T06:23:00,137.02,Resolved,AGT-229,Benefits
CALL-001526,Legacy_Oracle,09/26/2025 02:20:00,395.38,Resolved,AGT-634,Pharmacy
CALL-001527,Legacy_Avaya,02/10/2025 03:23:00,352.37,Resolved,AGT-424,Mental Health
CALL-001528,Cloud_Modern_Connect,2025-12-16T00:50:00,100.71,Resolved,AGT-601,Benefits
CALL-001529,Legacy_Oracle,08/02/2025 15:54:00,280.63,Resolved,AGT-713,General Inquiry
CALL-001530,Cloud_Modern_Connect,2025-08-26T10:46:00,192.73,Escalated,AGT-356,Benefits
CALL-001531,Legacy_Oracle,12/30/2025 01:17:00,369.03,Dropped,AGT-578,Mental Health
CALL-001532,Legacy_Avaya,04/12/2025 08:11:00,367.63,Escalated,AGT-243,Pharmacy
CALL-001533,Legacy_Oracle,01/11/2025 10:21:00,486.44,Resolved,AGT-973,Pharmacy
CALL-001534,Cloud_Modern_Connect,2025-03-10T15:21:00,104.32,Resolved,AGT-914,General Inquiry
CALL-001535,Legacy_Oracle,10/31/2025 08:41:00,466.12,Resolved,AGT-963,Pharmacy
CALL-001536,Cloud_Modern_Connect,2025-03-26T12:21:00,24.11,Resolved,AGT-567,Mental Health
CALL-001537,Legacy_Avaya,12/12/2025 15:21:00,338.31,Escalated,AGT-331,Pharmacy
CALL-001538,Legacy_Avaya,08/05/2025 13:37:00,376.08,Escalated,AGT-119,Pharmacy
CALL-001539,Legacy_Oracle,07/28/2025 09:05:00,161.46,Resolved,AGT-691,Mental Health
CALL-001540,Cloud_Modern_Connect,2025-08-11T15:09:00,238.15,Resolved,AGT-887,Benefits
CALL-001541,Cloud_Modern_Connect,2025-08-25T02:14:00,14.49,,AGT-979,General Inquiry
CALL-001542,Legacy_Oracle,12/03/2025 09:25:00,168.36,Resolved,AGT-387,Benefits
CALL-001543,Cloud_Modern_Connect,2025-03-20T20:15:00,186.95,Resolved,AGT-265,Pharmacy
CALL-001544,Cloud_Modern_Connect,2025-04-03T09:01:00,59.33,Resolved,AGT-224,Benefits
CALL-001545,Legacy_Oracle,04/08/2025 16:49:00,192.71,Resolved,AGT-353,Benefits
CALL-001546,Cloud_Modern_Connect,2025-02-28T03:21:00,222.97,Resolved,AGT-282,Benefits
CALL-001547,Cloud_Modern_Connect,2025-09-30T16:13:00,79.12,Resolved,AGT-844,Pharmacy
CALL-001548,Cloud_Modern_Connect,2025-12-11T17:29:00,73.21,Resolved,AGT-657,Mental Health
CALL-001549,Cloud_Modern_Connect,2025-04-01T21:18:00,83.63,Resolved,AGT-610,Benefits
CALL-001550,Legacy_Oracle,05/18/2025 07:45:00,102.18,Dropped,AGT-670,Mental Health
CALL-001551,Legacy_Oracle,04/03/2025 20:46:00,184.78,Escalated,AGT-720,Pharmacy
CALL-001552,Cloud_Modern_Connect,2025-10-08T05:52:00,26.11,Escalated,AGT-475,Pharmacy
CALL-001553,Legacy_Oracle,06/12/2025 16:55:00,192.36,Resolved,AGT-574,Mental Health
CALL-001554,Cloud_Modern_Connect,2025-10-23T19:23:00,173.98,Dropped,AGT-997,Benefits
CALL-001555,Legacy_Avaya,01/12/2025 06:59:00,477.72,Resolved,AGT-990,Pharmacy
CALL-001556,Cloud_Modern_Connect,2025-06-26T19:19:00,15.83,Resolved,AGT-661,Pharmacy
CALL-001557,Legacy_Oracle,02/22/2025 22:15:00,536.23,Resolved,AGT-203,Pharmacy
CALL-001558,Legacy_Avaya,07/25/2025 21:48:00,514.59,Resolved,AGT-246,General Inquiry
CALL-001559,Cloud_Modern_Connect,2025-12-15T12:14:00,138.77,Escalated,AGT-861,Mental Health
CALL-001560,Cloud_Modern_Connect,2025-08-02T04:43:00,198.07,Resolved,AGT-202,Pharmacy
CALL-001561,Legacy_Oracle,07/29/2025 16:31:00,173.78,Escalated,AGT-875,Benefits
CALL-001562,Cloud_Modern_Connect,2025-01-06T11:44:00,72.82,Dropped,AGT-121,Mental Health
CALL-001563,Legacy_Avaya,04/08/2025 13:06:00,490.76,Dropped,AGT-639,Pharmacy
CALL-001564,Cloud_Modern_Connect,2025-12-24T13:48:00,12.7,Escalated,AGT-265,Benefits
CALL-001565,Cloud_Modern_Connect,2025-07-12T11:29:00,216.91,Resolved,AGT-718,Pharmacy
CALL-001566,Cloud_Modern_Connect,2025-02-13T02:00:00,58.34,Resolved,AGT-858,General Inquiry
CALL-001567,Cloud_Modern_Connect,2025-10-25T20:26:00,334.79,Resolved,AGT-960,General Inquiry
CALL-001568,Legacy_Oracle,12/14/2025 18:52:00,421.89,Resolved,AGT-974,Benefits
CALL-001569,Cloud_Modern_Connect,2025-05-30T00:41:00,147.21,Resolved,AGT-991,Mental Health
CALL-001570,Legacy_Avaya,01/03/2025 13:19:00,508.99,Resolved,AGT-996,Benefits
CALL-001571,Legacy_Oracle,06/07/2025 12:12:00,379.36,Resolved,AGT-418,General Inquiry
CALL-001572,Cloud_Modern_Connect,2025-01-05T16:44:00,309.2,Resolved,AGT-116,General Inquiry
CALL-001573,Legacy_Avaya,11/09/2025 13:07:00,180.8,Resolved,AGT-260,Pharmacy
CALL-001574,Cloud_Modern_Connect,2025-04-04T06:08:00,116.26,Resolved,AGT-368,Pharmacy
CALL-001575,Legacy_Oracle,02/14/2025 13:46:00,408.41,Resolved,AGT-582,Mental Health
CALL-001576,Cloud_Modern_Connect,2025-12-24T23:14:00,96.64,Resolved,AGT-156,Pharmacy
CALL-001577,Cloud_Modern_Connect,2025-04-03T04:53:00,210.1,Resolved,AGT-810,Pharmacy
CALL-001578,Legacy_Avaya,10/05/2025 14:49:00,281.95,Escalated,AGT-631,Pharmacy
CALL-001579,Cloud_Modern_Connect,2025-04-04T11:27:00,299.44,,AGT-363,Benefits
CALL-001580,Cloud_Modern_Connect,2025-07-01T23:43:00,159.41,Resolved,AGT-125,Benefits
CALL-001581,Cloud_Modern_Connect,2025-01-01T17:29:00,243.34,Resolved,AGT-561,General Inquiry
CALL-001582,Cloud_Modern_Connect,2025-12-21T15:48:00,105.53,Resolved,AGT-673,Pharmacy
CALL-001583,Legacy_Oracle,05/16/2025 19:03:00,487.44,Resolved,AGT-115,General Inquiry
CALL-001584,Legacy_Avaya,12/09/2025 22:57:00,233.12,Resolved,AGT-526,Pharmacy
CALL-001585,Cloud_Modern_Connect,2025-06-20T15:02:00,115.62,Dropped,AGT-752,Mental Health
CALL-001586,Cloud_Modern_Connect,2025-01-09T11:24:00,314.86,Escalated,AGT-925,Benefits
CALL-001587,Legacy_Oracle,12/09/2025 00:12:00,527.01,Escalated,AGT-854,Benefits
CALL-001588,Legacy_Avaya,05/24/2025 17:31:00,135.51,Resolved,AGT-763,General Inquiry
CALL-001589,Cloud_Modern_Connect,2025-04-17T15:20:00,182.97,Resolved,AGT-261,General Inquiry
CALL-001590,Cloud_Modern_Connect,2025-10-11T02:10:00,92.24,Resolved,AGT-613,General Inquiry
CALL-001591,Legacy_Oracle,12/20/2025 03:24:00,232.8,Escalated,AGT-367,Mental Health
CALL-001592,Legacy_Oracle,08/08/2025 10:55:00,262.95,Resolved,AGT-161,General Inquiry
CALL-001593,Cloud_Modern_Connect,2025-03-02T21:27:00,19.93,Resolved,AGT-778,Benefits
CALL-001594,Cloud_Modern_Connect,2025-10-04T01:16:00,127.51,Resolved,AGT-957,General Inquiry
CALL-001595,Cloud_Modern_Connect,2025-04-22T00:36:00,212.72,Resolved,AGT-782,Pharmacy
CALL-001596,Legacy_Avaya,09/12/2025 01:51:00,340.64,Resolved,AGT-159,Pharmacy
CALL-001597,Legacy_Oracle,11/29/2025 18:17:00,355.73,Escalated,AGT-998,General Inquiry
CALL-001598,Legacy_Avaya,02/20/2025 13:48:00,517.07,Escalated,AGT-335,Pharmacy
CALL-001599,Legacy_Oracle,10/12/2025 10:19:00,163.07,Dropped,AGT-360,Benefits
CALL-001600,Cloud_Modern_Connect,2025-05-01T06:57:00,221.04,Resolved,AGT-374,Pharmacy
